# iQ2	iBeta	Q2	beta	xpom	y	d3_theory	d3_theory_err	d3_data	d3_data_err	red_theory	red_theory_err	red_data	red_data_err
4	4	5.1453226	0.7	0.0024702785	0.74387351	44.558118	1.1146498	40.655657	2.0249609	5721.2504	143.12074	5220.1755	260.00444
4	5	5.1453226	0.9	0.0024702785	0.57856828	32.59602	0.95336085	30.432984	1.4797878	4869.3183	142.4167	4546.1957	221.05637
5	5	8.1547867	0.9	0.0024702785	0.91696894	17.083203	0.54822606	17.547516	0.93791432	7497.0186	240.59078	7700.7839	411.60673
